region,country_code,year,life_expectancy,gdp_per_capita,population
africa,dza,2005,72.94,10793.02,32956690
africa,dza,2006,73.26,10797.32,33435080
africa,dza,2007,73.56,10949.44,33983827
africa,dza,2008,73.88,10975.47,34569592
africa,dza,2009,74.16,10894.48,35196037
africa,dza,2010,74.48,11007.75,35856344
africa,dza,2011,74.69,11113.97,36543541
africa,dza,2012,74.93,11270.7,37260563
africa,dza,2013,75.12,11360.64,38000626
africa,dza,2014,75.27,11561.26,38760168
africa,dza,2015,75.44,11751.63,39543154
africa,dza,2016,75.71,11888.32,40339329
africa,dza,2017,75.92,11809.48,41136546
africa,dza,2018,76.02,11725.88,41927007
africa,dza,2019,76.2,11627.28,42705368
africa,dza,2020,76.2,10844.77,43451666
africa,dza,2021,76.56,11029.14,44177969
africa,dza,2022,76.74,11187.38,44903225
africa,dza,2023,76.91,11444.01,45606480
europe,and,1950,74.62,10082.92,6005
europe,and,1951,74.72,10913.11,5827
europe,and,1952,74.83,11813.29,5454
europe,and,1953,74.95,12786.6,5308
europe,and,1954,75.08,13840.57,5566
europe,and,1955,75.21,14981.28,6116
europe,and,1956,75.32,16216.31,6705
europe,and,1957,75.43,17551.81,7330
europe,and,1958,75.51,18998.36,7994
europe,and,1959,75.63,20563.62,8700
europe,and,1960,75.74,22258.27,9443
europe,and,1961,75.83,24091.52,10216
europe,and,1962,75.94,26077.05,11014
europe,and,1963,76.04,28224.2,11839
europe,and,1964,76.18,30549.69,12690
europe,and,1965,76.3,33065.91,13563
europe,and,1966,76.41,35789.72,14546
europe,and,1967,76.55,38736.59,15745
europe,and,1968,76.67,41926.48,17079
europe,and,1969,76.83,45379.46,18449
europe,and,1970,76.97,49115.69,19860
europe,and,1971,77.08,48902.08,21322
europe,and,1972,77.22,50349.45,22832
europe,and,1973,77.37,51779.45,24393
europe,and,1974,77.55,52394.13,26003
europe,and,1975,77.7,50713.45,27640
europe,and,1976,77.82,50698.2,29294
europe,and,1977,77.95,50644.07,30949
europe,and,1978,78.08,49976.16,32574
europe,and,1979,78.23,48533.82,34142
europe,and,1980,78.34,47969.39,35611
europe,and,1981,78.41,46139,36987
europe,and,1982,78.48,44862.18,38598
europe,and,1983,78.52,43768.46,40432
europe,and,1984,78.61,42694.62,42181
europe,and,1985,78.71,41895.15,43809
europe,and,1986,78.78,41539.85,45605
europe,and,1987,78.84,42150.94,47635
europe,and,1988,78.89,42630.48,49654
europe,and,1989,78.96,43033.97,51639
europe,and,1990,79.03,43037.01,53569
europe,and,1991,79.12,42500.21,55434
europe,and,1992,79.16,41319.9,57283
europe,and,1993,79.35,39534.81,59156
europe,and,1994,79.51,39423.87,61037
europe,and,1995,79.75,39830.62,62928
europe,and,1996,79.96,41460.13,64147
europe,and,1997,80.2,45402.64,64682
europe,and,1998,80.41,47123.64,65186
europe,and,1999,80.6,48896.16,65655
europe,and,2000,80.76,48528.6,66097
europe,and,2001,80.92,48789.25,67820
europe,and,2002,81.09,48958.27,70849
europe,and,2003,81.22,53068.54,73907
europe,and,2004,81.26,55950.38,76933
europe,and,2005,81.4,61347.71,79826
europe,and,2006,81.49,65976.75,80221
europe,and,2007,81.66,67143.83,78168
europe,and,2008,81.75,64104.55,76055
europe,and,2009,81.78,64660.01,73852
europe,and,2010,81.85,60467.09,71519
europe,and,2011,81.91,60911.09,70567
europe,and,2012,81.94,57892.72,71013
europe,and,2013,81.95,55672.92,71367
europe,and,2014,81.97,56578.79,71621
europe,and,2015,82.01,56460.54,71746
europe,and,2016,82.06,57455.31,72540
europe,and,2017,82.11,56352.2,73837
europe,and,2018,82.14,56208.17,75013
europe,and,2019,82.19,56330.95,76343
africa,ago,1800,26.98,464.92,1567028
africa,ago,1801,26.98,466.43,1567028
africa,ago,1802,26.98,468.68,1567028
africa,ago,1803,26.98,470.94,1567028
africa,ago,1804,26.98,472.45,1567028
africa,ago,1805,26.98,474.7,1567028
africa,ago,1806,26.98,476.96,1567028
africa,ago,1807,26.98,479.22,1567028
africa,ago,1808,26.98,481.47,1567028
africa,ago,1809,26.98,482.98,1567028
africa,ago,1810,26.98,485.23,1567028
africa,ago,1811,26.98,487.49,1567028
africa,ago,1812,26.98,489.75,1567028
africa,ago,1813,26.98,492.01,1567028
africa,ago,1814,26.98,494.26,1567028
africa,ago,1815,26.98,496.52,1567028
africa,ago,1816,26.98,498.02,1567028
africa,ago,1817,26.98,500.28,1567028
africa,ago,1818,26.98,502.54,1567028
africa,ago,1819,26.98,504.79,1571640
africa,ago,1820,26.98,507.05,1580933
africa,ago,1821,26.98,509.31,1594974
africa,ago,1822,26.98,511.57,1613834
africa,ago,1823,26.98,513.82,1637584
africa,ago,1824,26.98,516.08,1661683
africa,ago,1825,26.98,518.34,1686138
africa,ago,1826,26.98,520.59,1710952
africa,ago,1827,26.98,522.85,1736131
africa,ago,1828,26.98,525.11,1761680
africa,ago,1829,26.98,527.36,1787606
africa,ago,1830,26.98,529.62,1813913
africa,ago,1831,26.98,532.63,1840608
africa,ago,1832,26.98,534.89,1867695
africa,ago,1833,26.98,537.14,1895181
africa,ago,1834,26.98,539.4,1923071
africa,ago,1835,26.98,541.66,1951372
africa,ago,1836,26.98,543.91,1980089
africa,ago,1837,26.98,546.17,2009229
africa,ago,1838,26.98,549.18,2038798
africa,ago,1839,26.98,551.44,2068802
africa,ago,1840,26.98,553.69,2099247
africa,ago,1841,26.98,555.95,2130141
africa,ago,1842,26.98,558.96,2161489
africa,ago,1843,26.98,561.22,2193299
africa,ago,1844,26.98,563.47,2225576
africa,ago,1845,26.98,565.73,2258329
africa,ago,1846,26.98,568.74,2291563
africa,ago,1847,26.98,571,2325287
africa,ago,1848,26.98,573.25,2359507
africa,ago,1849,26.98,576.26,2390443
africa,ago,1850,26.98,578.52,2418020
africa,ago,1851,26.98,581.53,2445025
africa,ago,1852,26.98,583.79,2468568
africa,ago,1853,26.98,586.04,2488555
africa,ago,1854,26.98,589.05,2508701
africa,ago,1855,26.98,591.31,2529007
africa,ago,1856,26.98,594.32,2549474
africa,ago,1857,26.98,596.58,2570102
africa,ago,1858,26.98,599.58,2590895
africa,ago,1859,26.98,601.84,2611894
africa,ago,1860,26.98,604.85,2633102
africa,ago,1861,26.98,607.11,2654522
africa,ago,1862,26.98,610.12,2676155
africa,ago,1863,26.98,612.37,2698003
africa,ago,1864,26.98,615.38,2720026
africa,ago,1865,26.98,618.39,2742225
africa,ago,1866,26.98,620.65,2764601
africa,ago,1867,26.98,623.66,2787156
africa,ago,1868,26.98,625.92,2809892
africa,ago,1869,26.98,628.92,2831694
africa,ago,1870,26.98,631.93,2852547
africa,ago,1871,27.17,634.94,2872435
africa,ago,1872,27.36,637.2,2891341
africa,ago,1873,27.55,640.21,2909249
africa,ago,1874,27.74,643.22,2927264
africa,ago,1875,27.92,645.48,2945386
africa,ago,1876,28.11,648.48,2963618
africa,ago,1877,28.3,651.49,2981958
africa,ago,1878,28.49,654.5,3000408
africa,ago,1879,28.68,657.51,3018954
africa,ago,1880,28.87,660.52,3037598
africa,ago,1881,29.06,662.78,3056340
africa,ago,1882,29.25,665.79,3075181
africa,ago,1883,29.44,668.8,3094120
africa,ago,1884,29.63,671.81,3113172
africa,ago,1885,29.81,674.82,3132337
africa,ago,1886,30,677.82,3151616
africa,ago,1887,30.19,680.83,3171010
africa,ago,1888,30.38,683.84,3190519
africa,ago,1889,30.57,686.85,3203693
africa,ago,1890,30.76,689.86,3210508
africa,ago,1891,30.95,692.87,3210945
africa,ago,1892,31.14,695.88,3204981
africa,ago,1893,31.33,698.89,3192595
africa,ago,1894,31.51,701.9,3180253
africa,ago,1895,31.7,704.91,3167955
africa,ago,1896,31.89,707.92,3155700
africa,ago,1897,32.08,711.68,3143489
africa,ago,1898,32.27,714.69,3131321
africa,ago,1899,32.46,717.7,3117320
africa,ago,1900,32.65,720.71,3101503
africa,ago,1901,32.84,723.71,3083888
africa,ago,1902,33.03,727.48,3064493
africa,ago,1903,33.21,730.49,3043335
africa,ago,1904,33.4,733.49,3022320
africa,ago,1905,33.59,736.5,3001447
africa,ago,1906,33.78,740.27,2980714
africa,ago,1907,33.97,743.27,2960121
africa,ago,1908,34.16,746.28,2939666
africa,ago,1909,34.35,750.05,2921666
africa,ago,1910,34.54,753.05,2906100
africa,ago,1911,34.73,756.82,2892945
africa,ago,1912,34.92,759.83,2882183
africa,ago,1913,35.1,762.83,2873791
africa,ago,1914,35.29,786.16,2865420
africa,ago,1915,35.48,809.48,2857070
africa,ago,1916,35.67,833.55,2848742
africa,ago,1917,35.86,858.38,2840434
africa,ago,1918,13.94,883.2,2829072
africa,ago,1919,36.24,909.53,2828420
africa,ago,1920,36.43,936.62,2838595
africa,ago,1921,36.62,966.71,2859717
africa,ago,1922,36.8,997.55,2891905
africa,ago,1923,36.99,1029.15,2935284
africa,ago,1924,37.18,1062.25,2979313
africa,ago,1925,37.37,1096.1,3024003
africa,ago,1926,37.56,1130.71,3069363
africa,ago,1927,37.75,1166.82,3115404
africa,ago,1928,37.94,1203.68,3162135
africa,ago,1929,38.13,1242.05,3208915
africa,ago,1930,38.32,1281.92,3255737
africa,ago,1931,38.5,1322.55,3302592
africa,ago,1932,38.69,1363.92,3349470
africa,ago,1933,38.88,1407.56,3396362
africa,ago,1934,39.07,1451.94,3443911
africa,ago,1935,39.26,1498.59,3492126
africa,ago,1936,39.45,1545.98,3541016
africa,ago,1937,39.64,1594.88,3590590
africa,ago,1938,39.83,1645.28,3640858
africa,ago,1939,40.02,1697.95,3694824
africa,ago,1940,40.21,1751.36,3752594
africa,ago,1941,40.73,1828.96,3814276
africa,ago,1942,41.25,1909.73,3879980
africa,ago,1943,41.78,1994.54,3949820
africa,ago,1944,42.31,2082.7,4020916
africa,ago,1945,42.85,2174.3,4093293
africa,ago,1946,43.39,2270.24,4166972
africa,ago,1947,43.93,2370.66,4241977
africa,ago,1948,44.47,2475.66,4318333
africa,ago,1949,45.02,2584.53,4397048
africa,ago,1950,45.57,2699.08,4478184
africa,ago,1951,45.57,2793.75,4569738
africa,ago,1952,45.57,2893.61,4663958
africa,ago,1953,45.56,2995.48,4758724
africa,ago,1954,45.56,2905.16,4850458
africa,ago,1955,45.54,3128.47,4938118
africa,ago,1956,45.68,3060.9,5022109
africa,ago,1957,45.8,3341.48,5104328
africa,ago,1958,45.88,3506.12,5185839
africa,ago,1959,46.06,3503.82,5269947
africa,ago,1960,46.25,3626.25,5357195
africa,ago,1961,44.81,4089.3,5441333
africa,ago,1962,44.99,3958.5,5521400
africa,ago,1963,45.17,4142.11,5599827
africa,ago,1964,45.37,4586.85,5673199
africa,ago,1965,45.58,4906.76,5736582
africa,ago,1966,45.78,5165.44,5787044
africa,ago,1967,45.98,5439.56,5827503
africa,ago,1968,46.19,5329.59,5868203
africa,ago,1969,46.39,5455.01,5928386
africa,ago,1970,46.57,5773.21,6029700
africa,ago,1971,46.79,5854.04,6177049
africa,ago,1972,46.95,5815.35,6364731
africa,ago,1973,47.16,6139.13,6578230
africa,ago,1974,47.36,6046.94,6802494
africa,ago,1975,47.46,4638.88,7032713
africa,ago,1976,47.54,4263.57,7266780
africa,ago,1977,47.66,4256.23,7511895
africa,ago,1978,47.82,4171.4,7771590
africa,ago,1979,47.97,4167.42,8043218
africa,ago,1980,48.13,4217.09,8330047
africa,ago,1981,48.21,4042.12,8631457
africa,ago,1982,48.24,3934.59,8947152
africa,ago,1983,48.22,3938.75,9276707
africa,ago,1984,48.38,4056.67,9617702
africa,ago,1985,48.56,3893.72,9970621
africa,ago,1986,48.56,3809.03,10332574
africa,ago,1987,48.65,4040.06,10694057
africa,ago,1988,48.59,4363.47,11060261
africa,ago,1989,49.37,4355.79,11439498
africa,ago,1990,49.67,4259.34,11828638
africa,ago,1991,50.31,4295.95,12228691
africa,ago,1992,50.34,4033.58,12632507
africa,ago,1993,48.98,3051.71,13038270
africa,ago,1994,50.33,3072.72,13462031
africa,ago,1995,51.16,3502.7,13912253
africa,ago,1996,51.66,3935.28,14383350
africa,ago,1997,51.65,4171.08,14871146
africa,ago,1998,50.62,4309.32,15366864
africa,ago,1999,51.92,4340.85,15870753
africa,ago,2000,52.78,4403.43,16394062
africa,ago,2001,53.44,4508.42,16941587
africa,ago,2002,54.48,5021.29,17516139
africa,ago,2003,55.09,5063.66,18124342
africa,ago,2004,55.53,5472.73,18771125
africa,ago,2005,56.35,6134.38,19450959
africa,ago,2006,56.96,6669.76,20162340
africa,ago,2007,57.95,7376.7,20909684
africa,ago,2008,58.76,7911.56,21691522
africa,ago,2009,59.49,7676.72,22507674
africa,ago,2010,60.21,7689.82,23364185
africa,ago,2011,60.84,7663.29,24259111
africa,ago,2012,61.44,8011.05,25188292
africa,ago,2013,62.13,8099.68,26147002
africa,ago,2014,63.01,8183.16,27128337
africa,ago,2015,63.52,7966.89,28127721
africa,ago,2016,63.87,7487.93,29154746
africa,ago,2017,64.24,7216.06,30208628
africa,ago,2018,64.63,6878.59,31273533
africa,ago,2019,65.08,6602.27,32353588
africa,ago,2020,65.2,6029.69,33428486
africa,ago,2021,65.78,5911.84,34503774
africa,ago,2022,66.11,5906.12,35588987
africa,ago,2023,66.43,5806.05,36684202
americas,atg,1800,33.54,1079.9,37000
americas,atg,1801,33.54,1079.9,37000
americas,atg,1802,33.54,1079.9,37000
americas,atg,1803,33.54,1079.9,37000
americas,atg,1804,33.54,1079.9,37000
americas,atg,1805,33.54,1079.9,37000
americas,atg,1806,33.54,1079.9,37000
americas,atg,1807,33.54,1081.32,37000
americas,atg,1808,33.54,1081.32,37000
americas,atg,1809,33.54,1081.32,37000
americas,atg,1810,33.54,1081.32,37000
americas,atg,1811,33.54,1081.32,37000
americas,atg,1812,33.54,1081.32,37000
americas,atg,1813,33.54,1081.32,37000
americas,atg,1814,33.54,1081.32,37000
americas,atg,1815,33.54,1081.32,37000
americas,atg,1816,33.54,1082.75,37000
americas,atg,1817,33.54,1082.75,37000
americas,atg,1818,33.54,1082.75,37000
americas,atg,1819,33.54,1082.75,37000
americas,atg,1820,33.54,1082.75,37000
americas,atg,1821,33.54,1089.88,37000
americas,atg,1822,33.54,1097.02,37000
americas,atg,1823,33.54,1105.57,37000
americas,atg,1824,33.54,1112.71,37000
americas,atg,1825,33.54,1119.84,37000
americas,atg,1826,33.54,1126.97,37000
americas,atg,1827,33.54,1135.53,37000
americas,atg,1828,33.54,1142.66,37000
americas,atg,1829,33.54,1149.8,37000
americas,atg,1830,33.54,1158.36,37000
americas,atg,1831,33.54,1165.49,37000
americas,atg,1832,33.54,1174.05,37000
americas,atg,1833,33.54,1181.18,37000
americas,atg,1834,33.54,1189.74,37000
americas,atg,1835,33.54,1198.3,37000
americas,atg,1836,33.54,1205.43,37000
americas,atg,1837,33.54,1213.99,37000
americas,atg,1838,33.54,1222.55,37000
americas,atg,1839,33.54,1231.11,37000
americas,atg,1840,33.54,1238.24,37000
americas,atg,1841,33.54,1246.8,37000
americas,atg,1842,33.54,1255.36,37000
americas,atg,1843,33.54,1263.92,37000
americas,atg,1844,33.54,1272.48,37000
americas,atg,1845,33.54,1281.04,37000
americas,atg,1846,33.54,1289.6,37000
americas,atg,1847,33.54,1298.16,37000
americas,atg,1848,33.54,1308.14,37000
americas,atg,1849,33.54,1316.7,37000
americas,atg,1850,33.54,1325.26,37000
americas,atg,1851,33.54,1333.82,36992
americas,atg,1852,33.54,1343.81,36985
americas,atg,1853,33.54,1352.37,36977
americas,atg,1854,33.54,1360.93,36970
americas,atg,1855,33.54,1370.91,36962
americas,atg,1856,33.54,1379.47,36955
americas,atg,1857,33.54,1389.46,36947
americas,atg,1858,33.54,1398.02,36940
americas,atg,1859,33.54,1408,36891
americas,atg,1860,33.54,1417.99,36802
americas,atg,1861,33.54,1426.55,36673
americas,atg,1862,33.54,1436.53,36503
americas,atg,1863,33.54,1446.52,36293
americas,atg,1864,33.54,1456.51,36085
americas,atg,1865,33.54,1466.49,35877
americas,atg,1866,33.54,1476.48,35671
americas,atg,1867,33.54,1486.46,35466
americas,atg,1868,33.54,1496.45,35263
americas,atg,1869,33.54,1506.43,35099
americas,atg,1870,33.54,1516.42,34974
americas,atg,1871,33.54,1526.41,34889
americas,atg,1872,33.54,1536.39,34843
americas,atg,1873,33.55,1547.8,34836
americas,atg,1874,33.55,1557.79,34829
americas,atg,1875,33.56,1567.78,34822
americas,atg,1876,33.56,1579.19,34815
americas,atg,1877,33.57,1589.17,34808
americas,atg,1878,33.57,1600.59,34801
americas,atg,1879,33.58,1610.57,34832
americas,atg,1880,33.58,1621.99,34903
americas,atg,1881,33.58,1633.4,35013
americas,atg,1882,33.59,1643.38,35162
americas,atg,1883,33.59,1654.8,35351
americas,atg,1884,33.6,1666.21,35540
americas,atg,1885,33.6,1677.62,35731
americas,atg,1886,33.61,1689.03,35923
americas,atg,1887,33.61,1700.45,36116
americas,atg,1888,33.61,1711.86,36309
americas,atg,1889,33.62,1723.27,36423
americas,atg,1890,33.62,1734.68,36455
americas,atg,1891,33.63,1746.09,36408
americas,atg,1892,33.63,1758.93,36280
americas,atg,1893,33.64,1770.35,36071
americas,atg,1894,33.64,1781.76,35864
americas,atg,1895,33.64,1794.6,35658
americas,atg,1896,33.65,1806.01,35453
americas,atg,1897,33.65,1818.85,35249
americas,atg,1898,33.66,1830.26,35047
americas,atg,1899,33.66,1843.1,34822
americas,atg,1900,33.67,1855.94,34575
americas,atg,1901,33.67,1868.78,34307
americas,atg,1902,33.68,1881.62,34017
americas,atg,1903,33.68,1893.03,33707
americas,atg,1904,33.68,1905.87,33399
americas,atg,1905,33.69,1918.71,33095
americas,atg,1906,33.69,1932.97,32793
americas,atg,1907,33.7,1945.81,32493
americas,atg,1908,33.7,1958.65,32197
americas,atg,1909,33.71,1971.49,31919
americas,atg,1910,33.71,1984.33,31659
americas,atg,1911,33.71,1998.59,31417
americas,atg,1912,33.72,2011.43,31193
americas,atg,1913,33.72,2025.7,30985
americas,atg,1914,33.73,2075.63,30780
americas,atg,1915,33.73,2126.98,30575
americas,atg,1916,33.74,2179.77,30373
americas,atg,1917,33.74,2232.55,30171
americas,atg,1918,21.89,2288.18,29977
americas,atg,1919,33.75,2343.82,29841
americas,atg,1920,33.75,2402.31,29765
americas,atg,1921,33.76,2460.8,29746
americas,atg,1922,34.6,2520.71,29786
americas,atg,1923,35.43,2583.48,29884
americas,atg,1924,36.27,2646.25,29982
americas,atg,1925,37.11,2710.44,30081
americas,atg,1926,37.95,2777.49,30179
americas,atg,1927,38.79,2845.96,30279
americas,atg,1928,39.63,2914.44,30378
americas,atg,1929,40.46,2985.76,30646
americas,atg,1930,41.3,3059.95,31089
americas,atg,1931,42.14,3134.13,31712
americas,atg,1932,42.98,3211.16,32522
americas,atg,1933,43.82,3289.62,33525
americas,atg,1934,44.66,3369.51,34559
americas,atg,1935,45.5,3452.25,35624
americas,atg,1936,46.34,3536.41,36723
americas,atg,1937,47.18,3622.01,37855
americas,atg,1938,48.03,3711.88,39022
americas,atg,1939,48.87,3801.75,40042
americas,atg,1940,49.71,3894.48,40909
americas,atg,1941,50.55,3958.36,41617
americas,atg,1942,51.39,4022.38,42158
americas,atg,1943,52.23,4087.92,42526
americas,atg,1944,53.08,4154.93,42897
americas,atg,1945,53.92,4221.99,43272
americas,atg,1946,54.76,4290.44,43650
americas,atg,1947,55.6,4360.23,44031
americas,atg,1948,56.45,4431.32,44416
americas,atg,1949,57.29,4502.33,44883
americas,atg,1950,58.13,4575.89,45435
americas,atg,1951,58.72,4650.61,46398
americas,atg,1952,59.28,4725.15,47359
americas,atg,1953,59.82,4802.07,48317
americas,atg,1954,60.32,4880.01,49280
americas,atg,1955,60.93,4958.95,50264
americas,atg,1956,61.52,5040.1,51250
americas,atg,1957,61.93,5120.89,52245
americas,atg,1958,62.56,5205.01,53263
americas,atg,1959,63.29,5288.71,54299
americas,atg,1960,63.83,5374.39,55342
americas,atg,1961,64.76,5515.09,56245
americas,atg,1962,65.49,5658,57008
americas,atg,1963,65.79,5804.23,57778
americas,atg,1964,66.1,5954.84,58664
americas,atg,1965,66.73,6108.54,59644
americas,atg,1966,67.1,6266.38,60615
americas,atg,1967,67.23,6427.08,61617
americas,atg,1968,67.62,6591.67,62658
americas,atg,1969,68,6761.16,63742
americas,atg,1970,68.32,6933.17,64517
americas,atg,1971,68.87,7332.44,64769
americas,atg,1972,69.4,7779.74,64695
americas,atg,1973,69.82,8366.21,64463
americas,atg,1974,70.05,8587.26,64218
americas,atg,1975,70.23,8060.18,64035
americas,atg,1976,70.35,7285.2,63990
americas,atg,1977,70.59,7760.08,64117
americas,atg,1978,71.02,7979.21,64329
americas,atg,1979,71.61,8790.17,64609
americas,atg,1980,72.09,9343.69,64889
americas,atg,1981,72.61,9758.52,65076
americas,atg,1982,73.24,9816.48,65231
americas,atg,1983,73.75,10478.65,65408
americas,atg,1984,73.48,11543.06,65362
americas,atg,1985,73.77,12556.01,65048
americas,atg,1986,74,14014.81,64712
americas,atg,1987,74.19,15207.21,64353
americas,atg,1988,74.32,16247.8,63982
americas,atg,1989,74.26,17142.59,63636
americas,atg,1990,74.04,17560.16,63328
americas,atg,1991,74.02,17690.55,63634
americas,atg,1992,73.97,17485.19,64659
americas,atg,1993,73.38,17947.29,65834
americas,atg,1994,73.35,18651.98,67072
americas,atg,1995,73.26,17367.08,68398
americas,atg,1996,73.96,18015.3,69798
americas,atg,1997,73.46,18491.94,71218
americas,atg,1998,74.53,18871.24,72572
americas,atg,1999,74.66,19103.67,73821
americas,atg,2000,74.83,19832.25,75055
americas,atg,2001,75.09,18506.75,76215
americas,atg,2002,75.36,18334.79,77195
americas,atg,2003,75.6,19099.69,78075
americas,atg,2004,75.72,19844.22,78941
americas,atg,2005,75.9,20742.42,79869
americas,atg,2006,75.89,22928.82,80895
americas,atg,2007,75.08,24559.26,82016
americas,atg,2008,75.19,24034.67,83251
americas,atg,2009,75.84,20703.89,84534
americas,atg,2010,75.92,18701.75,85695
americas,atg,2011,75.95,18116.86,86729
americas,atg,2012,76.02,18526.05,87674
americas,atg,2013,76.11,18243.48,88497
americas,atg,2014,75.97,18779.14,89236
americas,atg,2015,75.97,19344.67,89941
americas,atg,2016,76.02,20267.55,90564
americas,atg,2017,76.09,20777.56,91119
americas,atg,2018,76.21,22072.56,91626
americas,atg,2019,76.29,22908.64,92117
americas,atg,2020,76.25,18787.56,92664
americas,atg,2021,76.55,19899.88,93219
americas,atg,2022,76.67,21457.94,93763
americas,atg,2023,76.8,22342.27,94298
americas,arg,1800,33.2,2117,534000
americas,arg,1801,33.2,2124.38,519565
americas,arg,1802,33.2,2131.79,505520
americas,arg,1803,33.2,2139.22,491855
americas,arg,1804,33.2,2146.68,478559
americas,arg,1805,33.2,2154.17,465622
americas,arg,1806,33.2,2161.68,453035
americas,arg,1807,33.2,2169.22,440789
americas,arg,1808,33.2,2176.78,428873
americas,arg,1809,33.2,2184.37,417280
americas,arg,1810,33.2,2191.99,419661
americas,arg,1811,33.2,2199.63,422044
americas,arg,1812,33.2,2207.3,429196
americas,arg,1813,33.2,2215,441120
americas,arg,1814,33.2,2222.72,453376
americas,arg,1815,33.2,2230.48,465972
americas,arg,1816,33.2,2238.25,478918
americas,arg,1817,33.2,2246.06,492224
americas,arg,1818,33.2,2253.89,505900
americas,arg,1819,33.2,2261.75,518837
americas,arg,1820,33.2,2269.64,530996
americas,arg,1821,33.2,2286.78,542336
americas,arg,1822,33.2,2304.06,552814
